instance_id,keypoint_id,x,y,confidence
2,3,1375.2918701171875,956.9154663085938,0.5622095465660095
2,4,1393.0775146484375,825.4768676757812,0.6446093320846558
2,5,1382.879638671875,606.3502807617188,0.5785515308380127
2,6,1154.4794921875,996.45361328125,0.10241536051034927
2,7,1128.461181640625,892.9718017578125,0.13789679110050201
2,8,1088.2904052734375,714.4566650390625,0.13760919868946075
2,9,1211.753662109375,943.5596923828125,0.41883230209350586
2,10,1255.85986328125,816.6749267578125,0.427297979593277
2,11,1223.155517578125,633.3201293945312,0.2551479637622833
2,12,1394.70556640625,322.9917907714844,0.4106934666633606
2,13,1430.1761474609375,781.6534423828125,0.3376871645450592
2,14,1069.70849609375,293.4393615722656,0.07830812782049179
2,15,1040.0531005859375,292.5933837890625,0.015588168986141682
2,16,1050.8160400390625,507.3029479980469,0.0388876311480999
2,17,1047.0823974609375,538.6129150390625,0.0500066913664341
2,18,1097.829345703125,368.8149719238281,0.08684085309505463
2,19,1045.829345703125,379.9334411621094,0.020654059946537018
2,20,1237.03955078125,589.3759155273438,0.00018010441272053868
2,21,1241.440673828125,558.197509765625,0.00022222725965548307
2,22,1237.510986328125,541.2289428710938,0.00016779298312030733
2,23,1234.34228515625,530.2420043945312,0.00018442653527017683
3,0,939.5587158203125,1069.2623291015625,0.7523016929626465
3,1,952.55078125,931.997802734375,0.8962504863739014
3,2,954.9451904296875,690.2378540039062,0.9129391312599182
3,3,1333.4957275390625,1034.2567138671875,0.8349315524101257
3,4,1345.6724853515625,862.7846069335938,0.8596441745758057
3,5,1319.0943603515625,590.4462280273438,0.8168243765830994
3,6,835.4564208984375,1050.0914306640625,0.49917513132095337
3,7,841.6434326171875,926.3155517578125,0.5866652727127075
3,8,812.0281982421875,703.968994140625,0.4074380397796631
3,9,1146.3616943359375,1003.4236450195312,0.5676807165145874
3,10,1195.0396728515625,851.1746826171875,0.4526980519294739
3,11,1154.42041015625,652.5888061523438,0.1966831535100937
3,12,1329.8277587890625,337.93890380859375,0.38109132647514343
3,13,1400.462890625,838.6915893554688,0.29629236459732056
3,14,863.6052856445312,292.79058837890625,0.19402875006198883
3,15,771.6646118164062,291.34124755859375,0.039071038365364075
3,16,836.746826171875,512.1472778320312,0.2145899534225464
3,17,817.415283203125,536.307373046875,0.24657033383846283
3,18,903.7015991210938,400.03680419921875,0.18651065230369568
3,19,774.8355102539062,411.0223693847656,0.05146239325404167
3,20,1014.2371826171875,661.8367919921875,0.0001047948026098311
3,21,1054.2701416015625,631.4197387695312,0.00014246675709728152
3,22,1011.3358154296875,643.1832275390625,0.0001215570664498955
3,23,1002.4120483398438,607.2171630859375,0.00013546962873078883
