instance_id,keypoint_id,x,y,confidence
0,0,829.5077514648438,1041.4530029296875,0.7322713732719421
0,1,860.9528198242188,908.5198364257812,0.8554878234863281
0,2,880.3012084960938,694.1828002929688,0.8935009837150574
0,3,1287.8284912109375,1006.0693359375,0.7135792374610901
0,4,1319.6033935546875,845.32177734375,0.7785665988922119
0,5,1294.9302978515625,605.5949096679688,0.7992262244224548
0,6,753.7857055664062,984.8040771484375,0.45648854970932007
0,7,786.480712890625,879.5157470703125,0.4452267587184906
0,8,761.420166015625,714.6800537109375,0.3124796450138092
0,9,1187.7667236328125,947.16796875,0.45773184299468994
0,10,1242.8671875,829.9746704101562,0.3253454566001892
0,11,1187.1385498046875,648.0281982421875,0.15260307490825653
0,12,1341.51953125,394.06591796875,0.5686302781105042
0,13,1420.2294921875,799.6947631835938,0.45889636874198914
0,14,680.4182739257812,395.70709228515625,0.7925184369087219
0,15,558.8839721679688,361.083740234375,0.17172741889953613
0,16,494.7798156738281,597.6887817382812,0.6915046572685242
0,17,536.2675170898438,642.42236328125,0.5924105644226074
0,18,708.0703125,537.829345703125,0.5690868496894836
0,19,549.1668090820312,513.0565185546875,0.13604669272899628
0,20,923.0460815429688,566.2008056640625,0.0008529892074875534
0,21,930.907958984375,492.418701171875,0.0012077263090759516
0,22,886.5302734375,515.7449340820312,0.0010950361611321568
0,23,889.0438232421875,484.9995422363281,0.0009295169147662818
1,0,826.0352783203125,1048.1107177734375,0.6758040189743042
1,1,865.2926635742188,907.7026977539062,0.8495370745658875
1,2,865.1913452148438,646.7760009765625,0.8851286768913269
1,3,1325.408203125,1082.6083984375,0.8444395065307617
1,4,1399.521240234375,903.2083740234375,0.9018363952636719
1,5,1371.163818359375,590.2138061523438,0.9034251570701599
1,6,781.8090209960938,1007.84765625,0.3313223123550415
1,7,797.41015625,891.8924560546875,0.35347703099250793
1,8,755.81884765625,673.3007202148438,0.2187420278787613
1,9,1278.7462158203125,1013.146484375,0.5990661382675171
1,10,1350.6964111328125,857.3850708007812,0.5122823119163513
1,11,1254.936279296875,638.9976196289062,0.2696893811225891
1,12,1475.7686767578125,351.03802490234375,0.6891921758651733
1,13,1563.3438720703125,849.316162109375,0.5386325716972351
1,14,696.2593383789062,253.9779815673828,0.3037957549095154
1,15,607.5011596679688,248.66778564453125,0.03773492947220802
1,16,652.3781127929688,480.8703918457031,0.20021167397499084
1,17,639.8724365234375,502.0286865234375,0.26990407705307007
1,18,747.71044921875,397.6135559082031,0.2734391987323761
1,19,614.4954223632812,400.2464294433594,0.052937645465135574
1,20,1089.794921875,655.8075561523438,0.0014420802472159266
1,21,1113.602783203125,621.4063720703125,0.001780336257070303
1,22,1076.95263671875,634.2393188476562,0.0015489277429878712
1,23,1063.7703857421875,639.4859619140625,0.0018588303355500102
